Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls/90,Ast/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90
Adam Marušić,MNE,DF,Lazio,31,1992,33,33,2740,30.4,1,0,1,1,0,0,3,1,0.4,0.4,0.7,1.2,34,108,95,0.03,0.00,0.03,0.03,0.03,0.01,0.02,0.04,0.01,0.04
Adam Masina,MAR,DF,Udinese,30,1994,4,1,64,0.7,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,0,1,3,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08
Adam Masina,MAR,DF,Torino,30,1994,12,6,679,7.5,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,3,32,5,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05
Alan Matturro,URU,DF,Genoa,19,2004,5,1,92,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Luca Mazzitelli,ITA,MF,Frosinone,28,1995,27,24,2083,23.1,5,0,5,5,0,0,6,1,2.2,2.2,1.1,3.3,17,157,52,0.22,0.00,0.22,0.22,0.22,0.09,0.05,0.14,0.09,0.14
Pasquale Mazzocchi,ITA,DF,Salernitana,28,1995,18,16,1272,14.1,0,1,1,0,0,0,4,0,0.3,0.3,1.3,1.6,36,36,62,0.00,0.07,0.07,0.00,0.07,0.02,0.09,0.11,0.02,0.11
Pasquale Mazzocchi,ITA,DF,Napoli,28,1995,7,3,322,3.6,0,1,1,0,0,0,0,1,0.1,0.1,0.0,0.2,12,18,19,0.00,0.28,0.28,0.00,0.28,0.04,0.01,0.05,0.04,0.05
Jordi Mboula,ESP,FW,Hellas Verona,25,1999,11,5,307,3.4,0,1,1,0,0,0,0,0,0.2,0.2,0.4,0.6,10,4,22,0.00,0.29,0.29,0.00,0.29,0.06,0.11,0.17,0.06,0.17
Weston McKennie,USA,MF,Juventus,25,1998,32,27,2459,27.3,0,7,7,0,0,0,6,0,3.0,3.0,3.7,6.7,62,87,163,0.00,0.26,0.26,0.00,0.26,0.11,0.14,0.24,0.11,0.24
Arthur Melo,BRA,MF,Fiorentina,27,1996,30,21,1786,19.8,0,3,3,0,0,0,2,0,0.1,0.1,1.6,1.8,17,115,23,0.00,0.15,0.15,0.00,0.15,0.01,0.08,0.09,0.01,0.09
Leonardo Mendicino,ITA,MF,Atalanta,17,2006,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Alex Meret,ITA,GK,Napoli,27,1997,27,27,2413,26.8,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Junior Messias,BRA,MF,Genoa,32,1991,18,13,1053,11.7,1,0,1,1,0,0,0,0,1.6,1.6,1.3,2.9,35,29,75,0.09,0.00,0.09,0.09,0.09,0.14,0.11,0.25,0.14,0.25
Nikola Milenković,SRB,DF,Fiorentina,26,1997,30,23,2175,24.2,0,0,0,0,0,0,4,0,0.4,0.4,0.7,1.1,7,69,9,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.04,0.02,0.04
Arkadiusz Milik,POL,FW,Juventus,30,1994,28,6,791,8.8,3,1,4,3,0,0,2,1,4.7,4.7,2.6,7.3,11,21,41,0.34,0.11,0.46,0.34,0.46,0.53,0.29,0.83,0.53,0.83
Vanja Milinković-Savić,SRB,GK,Torino,27,1997,33,33,2970,33.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Yerry Mina,COL,DF,Fiorentina,29,1994,4,0,44,0.5,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0,2,1,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.12,0.12,0.12
Yerry Mina,COL,DF,Cagliari,29,1994,10,10,858,9.5,1,0,1,0,1,1,2,0,0.8,0.0,0.0,0.0,2,15,0,0.10,0.00,0.10,0.00,0.00,0.08,0.00,0.08,0.00,0.00
Aleksei Miranchuk,RUS,MF,Atalanta,28,1995,22,10,986,11.0,3,4,7,3,0,0,1,0,4.5,4.5,3.1,7.5,28,59,92,0.27,0.37,0.64,0.27,0.64,0.41,0.28,0.69,0.41,0.69
Kevin Miranda,ITA,DF,Sassuolo,21,2003,1,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Antonio Mirante,ITA,GK,Milan,40,1983,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Fabio Miretti,ITA,MF,Juventus,20,2003,22,15,1009,11.2,1,1,2,1,0,0,2,0,0.9,0.9,1.1,1.9,21,37,57,0.09,0.09,0.18,0.09,0.18,0.08,0.09,0.17,0.08,0.17
Filippo Missori,ITA,DF,Sassuolo,20,2004,5,0,129,1.4,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,5,4,4,0.00,0.00,0.00,0.00,0.00,0.07,0.02,0.09,0.07,0.09
Stefan Mitrović,SRB,FW,Hellas Verona,21,2002,9,3,318,3.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,11,14,20,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.06,0.03,0.06
Henrikh Mkhitaryan,ARM,MF,Inter,35,1989,34,33,2663,29.6,2,8,10,2,0,0,4,0,3.6,3.6,4.4,8.0,89,179,124,0.07,0.27,0.34,0.07,0.34,0.12,0.15,0.27,0.12,0.27
Ilario Monterisi,ITA,DF,Frosinone,22,2001,22,16,1459,16.2,2,2,4,2,0,0,1,0,1.1,1.1,0.4,1.5,4,47,18,0.12,0.12,0.25,0.12,0.25,0.07,0.02,0.09,0.07,0.09
Lorenzo Montipò,ITA,GK,Hellas Verona,28,1996,34,34,3060,34.0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.03,0.03,0.00,0.03,0.00,0.00,0.00,0.00,0.00
Nikola Moro,CRO,MF,Bologna,26,1998,21,9,718,8.0,1,0,1,1,0,0,0,0,0.7,0.7,0.3,1.0,15,47,37,0.13,0.00,0.13,0.13,0.13,0.09,0.04,0.13,0.09,0.13
Dany Mota,POR,FW,Monza,26,1998,30,21,1811,20.1,4,2,6,4,0,0,3,0,3.6,3.6,2.3,5.9,101,56,125,0.20,0.10,0.30,0.20,0.30,0.18,0.12,0.29,0.18,0.29
Samuele Mulattieri,ITA,FW,Sassuolo,23,2000,25,0,376,4.2,0,0,0,0,0,0,1,0,1.4,1.4,0.2,1.6,7,0,33,0.00,0.00,0.00,0.00,0.00,0.34,0.05,0.39,0.34,0.39
Luis Muriel,COL,FW,Atalanta,33,1991,18,2,409,4.5,2,1,3,2,0,0,0,0,1.5,1.5,1.7,3.3,19,24,57,0.44,0.22,0.66,0.44,0.66,0.34,0.38,0.72,0.34,0.72
Yunus Musah,USA,MF,Milan,21,2002,28,11,1312,14.6,0,2,2,0,0,0,5,0,0.6,0.6,1.2,1.8,43,56,71,0.00,0.14,0.14,0.00,0.14,0.04,0.08,0.12,0.04,0.12
Juan Musso,ARG,GK,Atalanta,29,1994,10,10,900,10.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Kingstone Mutandwa,ZAM,MF,Cagliari,21,2003,3,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.00,0.00,0.00,0.00,0.00,0.26,0.00,0.26,0.26,0.26
Obite N'Dicka,CIV,DF,Roma,24,1999,21,21,1808,20.1,0,3,3,0,0,0,5,0,0.5,0.5,1.0,1.5,18,66,10,0.00,0.15,0.15,0.00,0.15,0.03,0.05,0.08,0.03,0.08
Nahitan Nández,URU,MF,Cagliari,28,1995,29,25,2000,22.2,1,2,3,0,1,1,6,0,3.2,2.4,2.2,4.5,48,70,77,0.05,0.09,0.14,0.00,0.09,0.14,0.10,0.24,0.11,0.20
Natan,BRA,DF,Napoli,23,2001,14,11,952,10.6,0,0,0,0,0,0,3,1,0.4,0.4,0.1,0.5,15,34,11,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05
Michel Ndary Adopo,FRA,MF,Atalanta,23,2000,9,0,86,1.0,0,1,1,0,0,0,0,0,0.1,0.1,0.1,0.1,2,8,12,0.00,1.05,1.05,0.00,1.05,0.07,0.07,0.14,0.07,0.14
Dan Ndoye,SUI,FW,Bologna,23,2000,29,17,1558,17.3,0,1,1,0,0,0,4,0,3.9,3.9,1.6,5.5,85,34,153,0.00,0.06,0.06,0.00,0.06,0.23,0.09,0.32,0.23,0.32
Cyril Ngonge,BEL,FW,Hellas Verona,23,2000,19,17,1431,15.9,6,2,8,6,0,0,4,0,4.2,3.4,1.7,5.1,53,44,117,0.38,0.13,0.50,0.38,0.50,0.27,0.11,0.37,0.21,0.32
Cyril Ngonge,BEL,FW,Napoli,23,2000,9,1,215,2.4,1,0,1,1,0,0,2,0,0.8,0.8,0.4,1.1,9,7,25,0.42,0.00,0.42,0.42,0.42,0.33,0.15,0.47,0.33,0.47
M'Baye Niang,SEN,FW,Empoli,29,1994,11,4,548,6.1,4,1,5,1,3,3,0,0,4.2,1.9,0.9,2.8,10,11,31,0.66,0.16,0.82,0.16,0.33,0.69,0.15,0.84,0.31,0.46
Hans Nicolussi Caviglia,ITA,MF,Juventus,23,2000,7,3,256,2.8,0,1,1,0,0,0,1,0,0.1,0.1,0.6,0.7,0,14,0,0.00,0.35,0.35,0.00,0.35,0.04,0.21,0.24,0.04,0.24
Joseph Nonge,BEL,MF,Juventus,18,2005,2,0,24,0.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,2,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Tijjani Noslin,NED,FW,Hellas Verona,24,1999,13,13,979,10.9,3,2,5,3,0,0,1,0,1.5,1.5,1.3,2.8,20,17,64,0.28,0.18,0.46,0.28,0.46,0.14,0.12,0.26,0.14,0.26
Simeon Nwankwo,NGA,FW,Salernitana,31,1992,14,6,655,7.3,1,0,1,1,0,0,0,0,1.4,1.4,0.6,1.9,6,7,37,0.14,0.00,0.14,0.14,0.14,0.19,0.08,0.27,0.19,0.27
M'Bala Nzola,ANG,FW,Fiorentina,27,1996,29,12,1319,14.7,2,2,4,1,1,1,1,0,4.3,3.5,1.1,4.6,19,24,127,0.14,0.14,0.27,0.07,0.20,0.29,0.07,0.37,0.24,0.31
Adam Obert,SVK,DF,Cagliari,21,2002,13,8,755,8.4,0,0,0,0,0,0,1,0,0.1,0.1,0.9,1.0,11,32,5,0.00,0.00,0.00,0.00,0.00,0.01,0.11,0.12,0.01,0.12
Pedro Obiang,EQG,MF,Sassuolo,32,1992,4,3,234,2.6,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,10,1,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.02,0.05
Guillermo Ochoa,MEX,GK,Salernitana,38,1985,21,21,1890,21.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jens Odgaard,DEN,FW,Bologna,25,1999,6,3,255,2.8,2,0,2,2,0,0,1,0,1.4,1.4,0.1,1.5,7,6,21,0.71,0.00,0.71,0.71,0.71,0.50,0.02,0.52,0.50,0.52
Noah Okafor,SUI,FW,Milan,23,2000,25,5,758,8.4,6,1,7,6,0,0,1,0,3.7,3.7,0.5,4.2,23,12,54,0.71,0.12,0.83,0.71,0.83,0.44,0.06,0.50,0.44,0.50
David Okereke,NGA,FW,Torino,26,1997,8,3,246,2.7,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.4,8,7,22,0.00,0.00,0.00,0.00,0.00,0.09,0.04,0.13,0.09,0.13
Caleb Okoli,ITA,DF,Frosinone,22,2001,30,28,2563,28.5,0,1,1,0,0,0,8,0,0.4,0.4,0.8,1.2,20,108,3,0.00,0.04,0.04,0.00,0.04,0.01,0.03,0.04,0.01,0.04
Maduka Okoye,NGA,GK,Udinese,24,1999,17,17,1530,17.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Mathías Olivera,URU,DF,Napoli,26,1997,19,14,1219,13.5,1,1,2,1,0,0,3,0,0.4,0.4,0.7,1.1,24,62,77,0.07,0.07,0.15,0.07,0.15,0.03,0.05,0.08,0.03,0.08
Gaetano Oristanio,ITA,FW,Cagliari,21,2002,24,11,1089,12.1,2,1,3,2,0,0,1,0,1.8,1.8,1.1,2.8,25,25,74,0.17,0.08,0.25,0.17,0.25,0.15,0.09,0.23,0.15,0.23
Riccardo Orsolini,ITA,FW,Bologna,27,1997,29,18,1654,18.4,10,2,12,8,2,3,2,0,7.2,4.9,4.0,8.9,49,68,169,0.54,0.11,0.65,0.44,0.54,0.39,0.22,0.61,0.27,0.49
Victor Osimhen,NGA,FW,Napoli,25,1998,22,20,1780,19.8,14,3,17,11,3,5,6,1,14.7,10.8,3.0,13.8,32,21,124,0.71,0.15,0.86,0.56,0.71,0.75,0.15,0.90,0.55,0.70
Remi Oudin,FRA,MF,Lecce,27,1996,27,20,1679,18.7,3,2,5,3,0,0,3,0,1.6,1.6,5.5,7.1,19,78,72,0.16,0.11,0.27,0.16,0.27,0.09,0.29,0.38,0.09,0.38
Anthony Oyono,GAB,DF,Frosinone,23,2001,16,14,1198,13.3,0,1,1,0,0,0,4,0,0.1,0.1,0.9,1.0,35,33,39,0.00,0.08,0.08,0.00,0.08,0.01,0.07,0.08,0.01,0.08
Simone Pafundi,ITA,MF,Udinese,18,2006,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Riccardo Pagano,ITA,MF,Roma,19,2004,4,0,51,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,3,2,0.00,0.00,0.00,0.00,0.00,0.10,0.09,0.18,0.10,0.18
Leandro Paredes,ARG,MF,Roma,29,1994,31,29,2428,27.0,3,5,8,0,3,3,14,0,3.3,0.9,2.1,3.0,29,196,16,0.11,0.19,0.30,0.00,0.19,0.12,0.08,0.20,0.03,0.11
Fabiano Parisi,ITA,DF,Fiorentina,23,2000,18,14,1272,14.1,0,1,1,0,0,0,3,0,0.8,0.8,2.2,3.0,45,71,61,0.00,0.07,0.07,0.00,0.07,0.06,0.15,0.21,0.06,0.21
Mario Pašalić,CRO,MF,Atalanta,29,1995,29,18,1640,18.2,5,5,10,4,1,1,2,0,5.2,4.5,3.3,7.8,38,87,66,0.27,0.27,0.55,0.22,0.49,0.29,0.18,0.47,0.24,0.43
Triantafyllos Pasaridīs,GRE,DF,Salernitana,27,1996,5,3,316,3.5,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,
Patric,ESP,DF,Lazio,31,1993,17,16,1338,14.9,1,0,1,1,0,0,3,0,0.4,0.4,0.1,0.5,3,54,7,0.07,0.00,0.07,0.07,0.07,0.03,0.00,0.03,0.03,0.03
Rui Patrício,POR,GK,Roma,36,1988,23,23,2070,23.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Benjamin Pavard,FRA,DF,Inter,28,1996,21,19,1492,16.6,0,2,2,0,0,0,5,0,0.7,0.7,1.2,1.9,23,77,39,0.00,0.12,0.12,0.00,0.12,0.04,0.07,0.11,0.04,0.11
Leonardo Pavoletti,ITA,FW,Cagliari,35,1988,19,5,628,7.0,4,1,5,4,0,0,4,0,2.6,2.6,0.3,2.9,1,16,40,0.57,0.14,0.72,0.57,0.72,0.37,0.04,0.41,0.37,0.41
Martín Payero,ARG,MF,Udinese,25,1998,26,18,1526,17.0,2,1,3,2,0,0,5,1,1.4,1.4,0.8,2.2,42,63,58,0.12,0.06,0.18,0.12,0.18,0.08,0.05,0.13,0.08,0.13
Marcus Pedersen,NOR,DF,Sassuolo,23,2000,26,16,1581,17.6,0,2,2,0,0,0,4,0,0.1,0.1,1.0,1.1,42,31,89,0.00,0.11,0.11,0.00,0.11,0.01,0.06,0.06,0.01,0.06
Pedro,ESP,FW,Lazio,36,1987,30,5,791,8.8,1,0,1,1,0,0,4,0,1.5,1.5,1.8,3.3,31,32,81,0.11,0.00,0.11,0.11,0.11,0.17,0.21,0.38,0.17,0.38
Pietro Pellegri,ITA,FW,Torino,23,2001,20,5,573,6.4,0,0,0,0,0,0,2,0,0.7,0.7,0.0,0.7,8,4,36,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.11,0.10,0.11
Lorenzo Pellegrini,ITA,MF,Roma,27,1996,25,17,1609,17.9,7,3,10,7,0,0,7,0,3.3,3.3,2.2,5.4,38,75,87,0.39,0.17,0.56,0.39,0.56,0.18,0.12,0.30,0.18,0.30
Luca Pellegrini,ITA,DF,Lazio,25,1999,17,6,651,7.2,1,0,1,1,0,0,7,1,0.2,0.2,0.0,0.3,18,43,22,0.14,0.00,0.14,0.14,0.14,0.03,0.01,0.04,0.03,0.04
Marco Pellegrino,,DF,Salernitana,,,7,5,483,5.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1,0,4,1,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02
Marco Pellegrino,,DF,Milan,,,1,0,68,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,0,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
Pepín,EQG,MF,Monza,27,1996,10,2,241,2.7,0,0,0,0,0,0,2,0,0.2,0.2,0.1,0.2,1,13,12,0.00,0.00,0.00,0.00,0.00,0.06,0.02,0.08,0.06,0.08
Pedro Pereira,POR,DF,Monza,26,1998,20,8,729,8.1,0,2,2,0,0,0,3,0,0.2,0.2,0.6,0.8,17,35,63,0.00,0.25,0.25,0.00,0.25,0.02,0.07,0.10,0.02,0.10
Roberto Pereyra,ARG,FW,Udinese,33,1991,26,22,1834,20.4,4,3,7,3,1,1,6,0,3.5,2.7,2.0,4.8,39,70,81,0.20,0.15,0.34,0.15,0.29,0.17,0.10,0.27,0.13,0.23
Nehuén Pérez,ARG,DF,Udinese,23,2000,33,33,2968,33.0,0,0,0,0,0,0,7,1,1.3,1.3,0.2,1.5,24,109,22,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.04,0.04,0.04
Mattia Perin,ITA,GK,Juventus,31,1992,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Samuele Perisan,ITA,GK,Empoli,26,1997,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Matteo Pessina,ITA,MF,Monza,27,1997,33,33,2862,31.8,6,2,8,2,4,5,5,1,6.0,2.0,1.1,3.2,62,165,45,0.19,0.06,0.25,0.06,0.13,0.19,0.03,0.22,0.06,0.10
Andrea Petagna,ITA,FW,Cagliari,28,1995,18,13,995,11.1,1,1,2,1,0,0,2,0,1.6,1.6,1.0,2.6,11,14,56,0.09,0.09,0.18,0.09,0.18,0.15,0.09,0.23,0.15,0.23
Giuseppe Pezzella,ITA,DF,Empoli,26,1997,16,11,846,9.4,0,0,0,0,0,0,4,0,0.2,0.2,0.3,0.5,38,40,29,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.02,0.05
Roberto Piccoli,ITA,FW,Empoli,23,2001,2,0,39,0.4,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,1,0,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.12,0.12,0.12
Roberto Piccoli,ITA,FW,Lecce,23,2001,32,10,1217,13.5,5,0,5,4,1,1,4,0,5.6,4.8,0.7,5.5,21,18,63,0.37,0.00,0.37,0.30,0.30,0.42,0.05,0.47,0.36,0.41
Santiago Pierotti,ARG,MF,Lecce,23,2001,7,0,60,0.7,0,2,2,0,0,0,0,0,0.3,0.3,1.0,1.4,1,2,7,0.00,3.00,3.00,0.00,3.00,0.46,1.52,1.97,0.46,1.97
Niccolò Pierozzi,ITA,DF,Salernitana,22,2001,9,8,601,6.7,0,0,0,0,0,0,5,0,0.1,0.1,0.0,0.1,3,10,18,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02
Andrea Pinamonti,ITA,FW,Sassuolo,24,1999,34,34,2798,31.1,10,1,11,9,1,2,3,0,7.8,6.2,1.8,8.1,17,39,146,0.32,0.03,0.35,0.29,0.32,0.25,0.06,0.31,0.20,0.26
Lorenzo Pirola,ITA,DF,Salernitana,22,2002,24,21,1762,19.6,1,0,1,1,0,0,4,0,0.9,0.9,0.0,0.9,13,54,7,0.05,0.00,0.05,0.05,0.05,0.05,0.00,0.05,0.05,0.05
Niccolò Pisilli,ITA,MF,Roma,19,2004,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Tommaso Pobega,ITA,MF,Milan,24,1999,9,3,299,3.3,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,6,10,9,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07
Paul Pogba,FRA,MF,Juventus,31,1993,2,0,54,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,5,5,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02
Matteo Politano,ITA,FW,Napoli,30,1993,33,27,2090,23.2,8,5,13,6,2,2,2,1,6.0,4.4,5.8,10.2,106,152,197,0.34,0.22,0.56,0.26,0.47,0.26,0.25,0.51,0.19,0.44
Marin Pongračić,CRO,DF,Lecce,26,1997,32,32,2859,31.8,0,0,0,0,0,0,10,1,1.1,1.1,0.2,1.3,38,105,4,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04
Stefan Posch,AUT,DF,Bologna,26,1997,28,26,2139,23.8,0,2,2,0,0,0,7,0,0.9,0.9,2.1,3.0,40,114,59,0.00,0.08,0.08,0.00,0.08,0.04,0.09,0.13,0.04,0.13
Matteo Prati,ITA,MF,Cagliari,20,2003,23,17,1768,19.6,0,0,0,0,0,0,4,0,1.6,1.6,0.4,2.1,8,63,15,0.00,0.00,0.00,0.00,0.00,0.08,0.02,0.11,0.08,0.11
Ivan Provedel,ITA,GK,Lazio,30,1994,28,28,2519,28.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Christian Pulisic,USA,FW,Milan,25,1998,32,28,2242,24.9,10,6,16,10,0,0,2,0,6.5,6.5,3.8,10.3,109,70,251,0.40,0.24,0.64,0.40,0.64,0.26,0.15,0.41,0.26,0.41
George Pușcaș,ROU,FW,Genoa,28,1996,8,1,191,2.1,0,0,0,0,0,0,0,0,2.1,2.1,0.1,2.2,5,3,17,0.00,0.00,0.00,0.00,0.00,0.98,0.04,1.02,0.98,1.02
Domingos Quina,POR,MF,Udinese,24,1999,2,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Adrien Rabiot,FRA,MF,Juventus,29,1995,28,27,2401,26.7,4,3,7,4,0,0,6,0,3.2,3.1,4.0,7.1,60,106,99,0.15,0.11,0.26,0.15,0.26,0.12,0.15,0.27,0.12,0.26
Uroš Račić,SRB,MF,Sassuolo,26,1998,18,7,736,8.2,1,1,2,1,0,0,1,0,0.8,0.8,0.3,1.1,5,36,9,0.12,0.12,0.24,0.12,0.24,0.10,0.04,0.14,0.10,0.14
Nemanja Radonjić,SRB,MF,Torino,28,1996,10,4,374,4.2,3,0,3,3,0,0,1,0,1.7,1.7,0.2,1.9,11,7,24,0.72,0.00,0.72,0.72,0.72,0.41,0.05,0.46,0.41,0.46
Boris Radunović,SRB,GK,Cagliari,27,1996,7,7,630,7.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Hamza Rafia,TUN,MF,Lecce,25,1999,24,16,1108,12.3,1,0,1,1,0,0,4,0,0.8,0.8,0.7,1.5,14,37,32,0.08,0.00,0.08,0.08,0.08,0.07,0.05,0.12,0.07,0.12
Ylber Ramadani,ALB,MF,Lecce,28,1996,30,30,2637,29.3,1,0,1,1,0,0,12,0,1.0,1.0,0.5,1.6,31,110,12,0.03,0.00,0.03,0.03,0.03,0.04,0.02,0.05,0.04,0.05
Luca Ranieri,ITA,DF,Fiorentina,25,1999,23,20,1795,19.9,2,1,3,2,0,0,13,0,0.9,0.9,0.4,1.3,15,88,5,0.10,0.05,0.15,0.10,0.15,0.05,0.02,0.07,0.05,0.07
Filippo Ranocchia,ITA,MF,Empoli,22,2001,9,5,476,5.3,0,0,0,0,0,0,3,0,0.2,0.2,0.5,0.8,5,21,11,0.00,0.00,0.00,0.00,0.00,0.04,0.10,0.14,0.04,0.14
Giacomo Raspadori,ITA,FW,Napoli,24,2000,34,14,1505,16.7,5,3,8,5,0,1,0,0,5.6,4.2,3.6,7.8,26,52,128,0.30,0.18,0.48,0.30,0.48,0.33,0.22,0.55,0.25,0.47
Federico Ravaglia,ITA,GK,Bologna,24,1999,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Tijjani Reijnders,NED,MF,Milan,25,1998,32,29,2460,27.3,2,3,5,2,0,0,7,0,3.1,3.1,3.6,6.7,71,173,80,0.07,0.11,0.18,0.07,0.18,0.11,0.13,0.24,0.11,0.24
Reinier,BRA,MF,Frosinone,22,2002,19,12,978,10.9,2,2,4,2,0,0,3,0,1.1,1.1,1.9,3.0,10,29,39,0.18,0.18,0.37,0.18,0.37,0.10,0.17,0.28,0.10,0.28
Mateo Retegui,ITA,FW,Genoa,25,1999,26,23,1949,21.7,6,2,8,6,0,0,5,0,4.9,4.9,0.7,5.6,17,15,105,0.28,0.09,0.37,0.28,0.37,0.23,0.03,0.26,0.23,0.26
Samuele Ricci,ITA,MF,Torino,22,2001,28,24,2035,22.6,1,2,3,1,0,0,7,1,1.3,1.3,2.1,3.4,44,111,69,0.04,0.09,0.13,0.04,0.13,0.06,0.10,0.15,0.06,0.15
Ricardo Rodríguez,SUI,DF,Torino,31,1992,32,31,2567,28.5,0,1,1,0,0,0,3,0,0.3,0.3,1.2,1.5,58,116,35,0.00,0.04,0.04,0.00,0.04,0.01,0.04,0.05,0.01,0.05
