Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls/90,Ast/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90
Gio Reyna,USA,FW,Nott'ham Forest,21,2002,9,2,235,2.6,0,1,1,0,0,0,0,0,0.3,0.3,0.5,0.8,3,12,14,0.00,0.38,0.38,0.00,0.38,0.11,0.18,0.29,0.11,0.29
Rodrigo Ribeiro,POR,MF,Nott'ham Forest,19,2005,3,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Declan Rice,ENG,MF,Arsenal,25,1999,35,34,2955,32.8,6,7,13,6,0,0,4,0,2.7,2.7,4.8,7.5,66,259,55,0.18,0.21,0.40,0.18,0.40,0.08,0.14,0.23,0.08,0.23
Chris Richards,USA,DF,Crystal Palace,24,2000,23,20,1824,20.3,1,0,1,1,0,0,3,0,0.4,0.4,0.2,0.7,0,33,1,0.05,0.00,0.05,0.05,0.05,0.02,0.01,0.03,0.02,0.03
Richarlison,BRA,FW,Tottenham,26,1997,26,17,1399,15.5,10,3,13,10,0,0,3,0,8.9,8.9,1.8,10.7,24,34,101,0.64,0.19,0.84,0.64,0.84,0.57,0.11,0.69,0.57,0.69
Jaïro Riedewald,NED,MF,Crystal Palace,27,1996,7,2,208,2.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,4,2,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
Matt Ritchie,SCO,FW,Newcastle Utd,34,1989,12,0,122,1.4,1,0,1,1,0,0,1,0,0.8,0.8,0.0,0.8,3,7,10,0.74,0.00,0.74,0.74,0.74,0.60,0.00,0.60,0.60,0.60
Connor Roberts,WAL,DF,Burnley,28,1995,14,8,823,9.1,0,1,1,0,0,0,5,1,0.0,0.0,0.2,0.2,6,38,13,0.00,0.11,0.11,0.00,0.11,0.00,0.02,0.02,0.00,0.02
Andrew Robertson,SCO,DF,Liverpool,30,1994,21,16,1540,17.1,2,2,4,2,0,0,2,0,1.0,1.0,4.4,5.4,56,120,115,0.12,0.12,0.23,0.12,0.23,0.06,0.25,0.32,0.06,0.32
Antonee Robinson,USA,DF,Fulham,26,1997,34,34,3008,33.4,0,6,6,0,0,0,4,0,0.6,0.6,4.2,4.7,92,120,186,0.00,0.18,0.18,0.00,0.18,0.02,0.12,0.14,0.02,0.14
Jack Robinson,ENG,DF,Sheffield Utd,30,1993,31,28,2615,29.1,1,1,2,1,0,0,8,0,1.1,1.1,1.1,2.2,6,49,11,0.03,0.03,0.07,0.03,0.07,0.04,0.04,0.07,0.04,0.07
Rodri,ESP,MF,Manchester City,27,1996,30,30,2571,28.6,7,7,14,7,0,0,8,1,3.8,3.8,3.1,6.9,71,332,50,0.25,0.25,0.49,0.25,0.49,0.13,0.11,0.24,0.13,0.24
Jay Rodriguez,ENG,FW,Burnley,34,1989,20,7,806,9.0,2,1,3,1,1,1,0,0,3.5,2.7,0.2,2.9,2,17,28,0.22,0.11,0.33,0.11,0.22,0.39,0.02,0.41,0.30,0.32
Mads Roerslev,DEN,DF,Brentford,24,1999,31,21,1849,20.5,1,2,3,1,0,0,1,0,0.9,0.9,1.7,2.6,16,38,85,0.05,0.10,0.15,0.05,0.15,0.05,0.08,0.13,0.05,0.13
Morgan Rogers,ENG,MF,Aston Villa,21,2002,10,7,613,6.8,3,1,4,3,0,0,3,0,1.4,1.4,0.6,1.9,22,27,30,0.44,0.15,0.59,0.44,0.59,0.20,0.09,0.29,0.20,0.29
Cristian Romero,ARG,DF,Tottenham,26,1998,28,28,2340,26.0,5,0,5,5,0,0,6,1,2.6,2.6,0.4,3.0,30,158,4,0.19,0.00,0.19,0.19,0.19,0.10,0.01,0.11,0.10,0.11
Joe Rothwell,ENG,MF,Bournemouth,29,1995,11,3,386,4.3,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,6,20,3,0.00,0.00,0.00,0.00,0.00,0.02,0.06,0.08,0.02,0.08
Pelly Ruddock Mpanzu,COD,MF,Luton Town,30,1993,26,11,1080,12.0,0,0,0,0,0,0,1,0,0.6,0.6,0.4,1.1,10,34,15,0.00,0.00,0.00,0.00,0.00,0.05,0.04,0.09,0.05,0.09
José Sá,POR,GK,Wolves,31,1993,33,33,2857,31.7,0,1,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.03,0.03,0.00,0.03,0.00,0.00,0.00,0.00,0.00
Dominic Sadi,ENG,FW,Bournemouth,20,2003,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Bukayo Saka,ENG,FW,Arsenal,22,2001,33,33,2753,30.6,15,9,24,10,5,5,3,0,13.8,9.9,9.4,19.3,151,116,489,0.49,0.29,0.78,0.33,0.62,0.45,0.31,0.76,0.32,0.63
Mohamed Salah,EGY,FW,Liverpool,31,1992,29,25,2264,25.2,17,9,26,12,5,7,2,0,18.9,13.2,10.9,24.1,86,136,298,0.68,0.36,1.03,0.48,0.83,0.75,0.43,1.19,0.53,0.96
William Saliba,FRA,DF,Arsenal,23,2001,35,35,3150,35.0,2,1,3,2,0,0,4,0,1.5,1.5,0.2,1.7,16,139,5,0.06,0.03,0.09,0.06,0.09,0.04,0.01,0.05,0.04,0.05
Albert Sambi Lokonga,BEL,MF,Luton Town,24,1999,14,13,1033,11.5,0,2,2,0,0,0,3,0,0.4,0.4,1.3,1.7,25,54,9,0.00,0.17,0.17,0.00,0.17,0.03,0.11,0.15,0.03,0.15
Davinson Sánchez,COL,DF,Tottenham,27,1996,1,0,77,0.9,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0,2,0,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.14,0.14,0.14
Robert Sánchez,ESP,GK,Chelsea,26,1997,16,16,1433,15.9,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jadon Sancho,ENG,FW,Manchester Utd,24,2000,3,0,79,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,10,4,5,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06
Ibrahim Sangaré,CIV,MF,Nott'ham Forest,26,1997,16,13,1002,11.1,0,0,0,0,0,0,6,0,0.6,0.6,0.3,0.9,5,44,7,0.00,0.00,0.00,0.00,0.00,0.06,0.03,0.09,0.06,0.09
Andrey Santos,BRA,MF,Nott'ham Forest,20,2004,1,0,8,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.64,0.00,0.64,0.64,0.64
Pablo Sarabia,ESP,MF,Wolves,31,1992,28,20,1700,18.9,4,7,11,2,2,2,4,0,5.4,3.8,5.9,9.7,41,106,131,0.21,0.37,0.58,0.11,0.48,0.29,0.31,0.60,0.20,0.51
Dane Scarlett,ENG,FW,Tottenham,20,2004,2,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Kevin Schade,GER,FW,Brentford,22,2001,8,3,291,3.2,2,1,3,2,0,0,0,0,1.2,1.2,0.7,1.9,7,9,19,0.62,0.31,0.93,0.62,0.93,0.37,0.22,0.59,0.37,0.59
Fabian Schär,SUI,DF,Newcastle Utd,32,1991,34,34,2937,32.6,4,1,5,4,0,0,4,0,2.4,2.4,0.7,3.2,27,126,20,0.12,0.03,0.15,0.12,0.15,0.07,0.02,0.10,0.07,0.10
Jeffrey Schlupp,GHA,FW,Crystal Palace,31,1992,27,17,1343,14.9,2,2,4,2,0,0,1,0,1.8,1.8,2.3,4.1,20,32,50,0.13,0.13,0.27,0.13,0.27,0.12,0.15,0.27,0.12,0.27
Alex Scott,ENG,MF,Bournemouth,20,2003,20,10,912,10.1,1,1,2,1,0,0,2,0,0.7,0.7,1.5,2.1,24,43,31,0.10,0.10,0.20,0.10,0.20,0.07,0.14,0.21,0.07,0.21
Matz Sels,BEL,GK,Nott'ham Forest,32,1992,13,13,1170,13.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Nélson Semedo,POR,DF,Wolves,30,1993,33,33,2877,32.0,0,1,1,0,0,0,9,0,1.3,1.3,1.7,3.0,98,125,145,0.00,0.03,0.03,0.00,0.03,0.04,0.05,0.09,0.04,0.09
Antoine Semenyo,GHA,FW,Bournemouth,24,2000,30,22,1835,20.4,8,2,10,8,0,0,5,0,4.3,4.3,3.0,7.2,76,55,162,0.39,0.10,0.49,0.39,0.49,0.21,0.14,0.36,0.21,0.36
Marcos Senesi,ARG,DF,Bournemouth,26,1997,28,23,1990,22.1,4,4,8,4,0,0,11,0,1.9,1.9,1.4,3.3,26,109,3,0.18,0.18,0.36,0.18,0.36,0.09,0.06,0.15,0.09,0.15
Luke Shaw,ENG,DF,Manchester Utd,28,1995,12,12,959,10.7,0,0,0,0,0,0,6,0,0.0,0.0,1.0,1.0,10,45,30,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.10,0.00,0.10
Bernardo Silva,POR,MF,Manchester City,29,1994,29,25,2229,24.8,6,5,11,6,0,0,7,0,3.4,3.4,6.4,9.9,124,160,221,0.24,0.20,0.44,0.24,0.44,0.14,0.26,0.40,0.14,0.40
Fábio Silva,POR,FW,Wolves,21,2002,8,3,264,2.9,0,0,0,0,0,0,2,0,1.0,1.0,0.2,1.2,5,10,13,0.00,0.00,0.00,0.00,0.00,0.35,0.07,0.42,0.35,0.42
Thiago Silva,BRA,DF,Chelsea,39,1984,27,25,2264,25.2,3,0,3,3,0,0,4,0,0.6,0.6,0.6,1.2,2,89,3,0.12,0.00,0.12,0.12,0.12,0.02,0.02,0.05,0.02,0.05
Luis Sinisterra,COL,FW,Bournemouth,24,1999,20,7,699,7.8,2,2,4,2,0,0,0,0,2.5,2.5,2.4,5.0,51,38,85,0.26,0.26,0.52,0.26,0.52,0.33,0.31,0.64,0.33,0.64
Oliver Skipp,ENG,MF,Tottenham,23,2000,17,4,582,6.5,0,0,0,0,0,0,2,0,0.6,0.6,0.6,1.2,6,32,22,0.00,0.00,0.00,0.00,0.00,0.09,0.09,0.18,0.09,0.18
Adam Smith,ENG,DF,Bournemouth,33,1991,26,23,1983,22.0,0,2,2,0,0,0,5,0,0.1,0.1,1.3,1.4,23,83,28,0.00,0.09,0.09,0.00,0.09,0.00,0.06,0.06,0.00,0.06
Emile Smith Rowe,ENG,MF,Arsenal,23,2000,12,3,331,3.7,0,1,1,0,0,0,0,0,1.7,1.7,0.2,1.9,10,22,17,0.00,0.27,0.27,0.00,0.27,0.46,0.06,0.52,0.46,0.52
Cédric Soares,POR,DF,Arsenal,32,1991,3,0,62,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Dominic Solanke,ENG,FW,Bournemouth,26,1997,35,35,3113,34.6,18,3,21,16,2,3,3,0,18.6,16.2,3.0,19.2,49,58,173,0.52,0.09,0.61,0.46,0.55,0.54,0.09,0.62,0.47,0.56
Manor Solomon,ISR,FW,Tottenham,24,1999,5,2,199,2.2,0,2,2,0,0,0,1,0,0.4,0.4,0.8,1.2,17,11,44,0.00,0.90,0.90,0.00,0.90,0.19,0.38,0.56,0.19,0.56
Tomáš Souček,CZE,MF,West Ham,29,1995,34,31,2600,28.9,6,2,8,6,0,0,7,0,6.5,6.5,1.5,8.0,7,77,36,0.21,0.07,0.28,0.21,0.28,0.22,0.05,0.28,0.22,0.28
Vinicius Souza,BRA,MF,Sheffield Utd,24,1999,33,28,2475,27.5,1,0,1,1,0,0,2,0,0.6,0.6,0.2,0.8,7,64,19,0.04,0.00,0.04,0.04,0.04,0.02,0.01,0.03,0.02,0.03
Jason Steele,ENG,GK,Brighton,33,1990,16,16,1440,16.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Raheem Sterling,ENG,FW,Chelsea,29,1994,28,21,1875,20.8,6,4,10,6,0,0,6,0,6.2,6.2,4.2,10.3,115,73,238,0.29,0.19,0.48,0.29,0.48,0.30,0.20,0.50,0.30,0.50
John Stones,ENG,DF,Manchester City,29,1994,15,12,1042,11.6,1,0,1,1,0,0,2,0,1.0,1.0,0.2,1.3,16,57,24,0.09,0.00,0.09,0.09,0.09,0.09,0.02,0.11,0.09,0.11
Thomas Strakosha,ALB,GK,Brentford,29,1995,2,1,135,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Dominik Szoboszlai,HUN,MF,Liverpool,23,2000,30,25,2071,23.0,3,2,5,3,0,0,1,0,3.4,3.4,5.5,8.9,73,148,153,0.13,0.09,0.22,0.13,0.22,0.15,0.24,0.39,0.15,0.39
Matt Targett,ENG,DF,Newcastle Utd,28,1995,3,1,78,0.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03
James Tarkowski,ENG,DF,Everton,31,1992,35,35,3149,35.0,1,1,2,1,0,0,10,0,2.5,2.5,2.4,4.9,15,124,20,0.03,0.03,0.06,0.03,0.06,0.07,0.07,0.14,0.07,0.14
Nuno Tavares,POR,DF,Nott'ham Forest,24,2000,8,5,457,5.1,0,0,0,0,0,0,2,0,0.2,0.2,0.5,0.7,14,24,12,0.00,0.00,0.00,0.00,0.00,0.03,0.10,0.13,0.03,0.13
Marcus Tavernier,ENG,FW,Bournemouth,25,1999,28,24,2036,22.6,3,4,7,3,0,0,3,0,3.8,3.8,4.9,8.7,76,82,168,0.13,0.18,0.31,0.13,0.31,0.17,0.22,0.38,0.17,0.38
Charlie Taylor,ENG,DF,Burnley,30,1993,26,23,2167,24.1,1,1,2,1,0,0,7,0,0.2,0.2,1.2,1.4,35,77,77,0.04,0.04,0.08,0.04,0.08,0.01,0.05,0.06,0.01,0.06
Kenny Tete,NED,DF,Fulham,28,1995,13,9,777,8.6,1,0,1,1,0,0,2,0,0.9,0.9,0.4,1.2,19,47,36,0.12,0.00,0.12,0.12,0.12,0.10,0.04,0.14,0.10,0.14
Luke Thomas,ENG,DF,Sheffield Utd,22,2001,12,11,917,10.2,0,0,0,0,0,0,3,0,0.5,0.5,0.1,0.6,8,33,22,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.06,0.05,0.06
Youri Tielemans,BEL,MF,Aston Villa,26,1997,31,16,1558,17.3,1,6,7,1,0,0,3,0,1.1,1.1,2.6,3.7,23,126,46,0.06,0.35,0.40,0.06,0.40,0.07,0.15,0.21,0.07,0.21
Jurriën Timber,NED,DF,Arsenal,22,2001,1,1,49,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,7,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Harry Toffolo,ENG,DF,Nott'ham Forest,28,1995,20,14,1342,14.9,1,3,4,1,0,0,3,0,1.6,1.6,1.5,3.2,9,37,34,0.07,0.20,0.27,0.07,0.27,0.11,0.10,0.21,0.11,0.21
Takehiro Tomiyasu,JPN,DF,Arsenal,25,1998,19,7,879,9.8,1,1,2,1,0,0,2,1,0.9,0.9,0.2,1.1,16,62,30,0.10,0.10,0.20,0.10,0.20,0.09,0.02,0.12,0.09,0.12
James Tomkins,ENG,DF,Crystal Palace,35,1989,3,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Sandro Tonali,ITA,MF,Newcastle Utd,23,2000,8,5,438,4.9,1,0,1,1,0,0,2,0,0.7,0.7,0.6,1.3,11,19,21,0.21,0.00,0.21,0.21,0.21,0.13,0.13,0.26,0.13,0.26
Ivan Toney,ENG,FW,Brentford,28,1996,14,13,1180,13.1,4,1,5,4,0,0,3,0,5.2,5.2,1.4,6.6,19,34,87,0.31,0.08,0.38,0.31,0.38,0.40,0.11,0.50,0.40,0.50
Pau Torres,ESP,DF,Aston Villa,27,1997,27,25,2284,25.4,2,0,2,2,0,0,1,0,1.0,1.0,0.4,1.4,39,123,16,0.08,0.00,0.08,0.08,0.08,0.04,0.02,0.06,0.04,0.06
Andros Townsend,ENG,MF,Luton Town,32,1991,25,14,1184,13.2,1,3,4,1,0,0,1,0,1.2,1.2,1.3,2.5,46,35,70,0.08,0.23,0.30,0.08,0.30,0.09,0.10,0.19,0.09,0.19
James Trafford,ENG,GK,Burnley,21,2002,28,28,2520,28.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,6,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Adama Traoré,ESP,FW,Fulham,28,1996,14,0,227,2.5,1,2,3,1,0,0,1,0,1.4,1.4,0.6,1.9,19,13,31,0.40,0.79,1.19,0.40,1.19,0.54,0.22,0.75,0.54,0.75
Bertrand Traoré,BFA,DF,Aston Villa,28,1995,2,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Boubacar Traoré,MLI,MF,Wolves,22,2001,21,5,656,7.3,0,0,0,0,0,0,2,0,0.3,0.3,0.2,0.5,7,24,12,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.07,0.04,0.07
Mark Travers,IRL,GK,Bournemouth,24,1999,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Mike Trésor,BEL,FW,Burnley,24,1999,15,3,410,4.6,0,0,0,0,0,0,0,0,0.5,0.5,0.4,0.9,15,10,30,0.00,0.00,0.00,0.00,0.00,0.10,0.09,0.19,0.10,0.19
Kieran Trippier,ENG,DF,Newcastle Utd,33,1990,25,25,2163,24.0,1,10,11,1,0,0,5,0,0.7,0.7,7.4,8.1,34,151,123,0.04,0.42,0.46,0.04,0.46,0.03,0.31,0.34,0.03,0.34
Leandro Trossard,BEL,FW,Arsenal,29,1994,31,15,1427,15.9,10,1,11,10,0,0,2,0,6.9,6.9,2.3,9.2,61,69,133,0.63,0.06,0.69,0.63,0.69,0.44,0.14,0.58,0.44,0.58
Auston Trusty,USA,DF,Sheffield Utd,25,1998,29,25,2302,25.6,0,0,0,0,0,0,4,0,0.4,0.4,1.1,1.4,10,38,12,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.06,0.02,0.06
Kostas Tsimikas,GRE,DF,Liverpool,27,1996,13,8,679,7.5,0,3,3,0,0,0,0,0,0.1,0.1,1.0,1.1,24,31,73,0.00,0.40,0.40,0.00,0.40,0.01,0.14,0.15,0.01,0.15
Matt Turner,USA,GK,Nott'ham Forest,29,1994,17,17,1530,17.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Destiny Udogie,ITA,DF,Tottenham,21,2002,28,28,2391,26.6,2,3,5,2,0,0,7,1,2.4,2.4,2.2,4.6,83,155,138,0.08,0.11,0.19,0.08,0.19,0.09,0.08,0.17,0.09,0.17
Lesley Ugochukwu,FRA,MF,Chelsea,20,2004,10,3,273,3.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,6,15,2,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Enes Ünal,TUR,FW,Bournemouth,26,1997,13,1,225,2.5,2,2,4,2,0,0,1,0,2.2,2.2,0.8,3.0,3,6,19,0.80,0.80,1.60,0.80,1.60,0.87,0.33,1.20,0.87,1.20
Virgil van Dijk,NED,DF,Liverpool,32,1991,33,33,2907,32.3,2,2,4,2,0,0,3,1,2.5,2.5,1.6,4.1,32,189,6,0.06,0.06,0.12,0.06,0.12,0.08,0.05,0.13,0.08,0.13
Raphaël Varane,FRA,DF,Manchester Utd,31,1993,21,16,1353,15.0,1,0,1,1,0,0,2,0,1.3,1.3,0.1,1.3,16,58,2,0.07,0.00,0.07,0.07,0.07,0.08,0.00,0.09,0.08,0.09
Alejo Véliz,ARG,FW,Tottenham,20,2003,8,0,50,0.6,1,0,1,1,0,0,1,0,0.2,0.2,0.0,0.2,0,1,3,1.80,0.00,1.80,1.80,1.80,0.45,0.00,0.45,0.45,0.45
Joël Veltman,NED,DF,Brighton,32,1992,25,15,1459,16.2,0,1,1,0,0,0,4,0,0.2,0.2,0.5,0.7,23,81,50,0.00,0.06,0.06,0.00,0.06,0.01,0.03,0.04,0.01,0.04
Micky van de Ven,NED,DF,Tottenham,23,2001,22,22,1889,21.0,2,0,2,2,0,0,3,0,0.4,0.4,0.0,0.4,13,85,2,0.10,0.00,0.10,0.10,0.10,0.02,0.00,0.02,0.02,0.02
Bart Verbruggen,NED,GK,Brighton,21,2002,18,18,1620,18.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Guglielmo Vicario,ITA,GK,Tottenham,27,1996,33,33,2970,33.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Fabio Vieira,POR,MF,Arsenal,23,2000,11,2,297,3.3,1,2,3,0,1,1,0,1,1.3,0.5,1.6,2.1,12,15,30,0.30,0.61,0.91,0.00,0.61,0.38,0.49,0.87,0.14,0.64
Carlos Vinícius,BRA,FW,Fulham,29,1995,13,2,315,3.5,2,0,2,2,0,0,2,0,1.6,1.6,0.8,2.4,3,3,13,0.57,0.00,0.57,0.57,0.57,0.46,0.23,0.69,0.46,0.69
Vitinho,BRA,DF,Burnley,24,1999,29,24,2108,23.4,0,1,1,0,0,0,1,0,1.3,1.3,1.2,2.5,57,63,101,0.00,0.04,0.04,0.00,0.04,0.06,0.05,0.11,0.06,0.11
Odisseas Vlachodimos,GRE,GK,Nott'ham Forest,30,1994,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Kyle Walker,ENG,DF,Manchester City,33,1990,28,27,2428,27.0,0,4,4,0,0,0,2,0,0.4,0.4,2.6,3.0,69,142,164,0.00,0.15,0.15,0.00,0.15,0.01,0.10,0.11,0.01,0.11
Aaron Wan-Bissaka,ENG,DF,Manchester Utd,26,1997,18,16,1424,15.8,0,2,2,0,0,0,4,0,0.1,0.1,1.3,1.4,24,61,44,0.00,0.13,0.13,0.00,0.13,0.00,0.09,0.09,0.00,0.09
Joel Ward,ENG,DF,Crystal Palace,34,1989,25,23,1977,22.0,0,1,1,0,0,0,4,0,0.9,0.9,0.2,1.1,16,66,14,0.00,0.05,0.05,0.00,0.05,0.04,0.01,0.05,0.04,0.05
James Ward-Prowse,ENG,MF,West Ham,29,1994,34,32,2776,30.8,6,7,13,4,2,2,4,0,5.8,4.2,7.7,11.9,18,133,60,0.19,0.23,0.42,0.13,0.36,0.19,0.25,0.44,0.14,0.39
Deivid Washington,BRA,DF,Chelsea,18,2005,2,0,13,0.1,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.5,0,0,1,0.00,0.00,0.00,0.00,0.00,3.23,0.00,3.23,3.23,3.23
Ollie Watkins,ENG,FW,Aston Villa,28,1995,34,34,2970,33.0,19,12,31,19,0,0,4,0,16.0,16.0,7.1,23.1,55,54,202,0.58,0.36,0.94,0.58,0.94,0.48,0.21,0.70,0.48,0.70
Adam Webster,ENG,DF,Brighton,29,1995,11,9,784,8.7,0,0,0,0,0,0,2,0,0.3,0.3,0.1,0.4,11,65,2,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04
Danny Welbeck,ENG,FW,Brighton,33,1990,25,18,1405,15.6,4,1,5,4,0,0,3,0,4.2,4.2,1.5,5.7,30,42,89,0.26,0.06,0.32,0.26,0.32,0.27,0.10,0.37,0.27,0.37
Timo Werner,GER,FW,Tottenham,28,1996,13,10,809,9.0,2,3,5,2,0,0,1,0,3.7,3.7,2.7,6.4,79,41,124,0.22,0.33,0.56,0.22,0.56,0.41,0.30,0.72,0.41,0.72
Adam Wharton,ENG,MF,Crystal Palace,19,2004,13,12,1031,11.5,0,2,2,0,0,0,2,0,0.3,0.3,2.4,2.7,11,55,8,0.00,0.17,0.17,0.00,0.17,0.03,0.21,0.23,0.03,0.23
Ethan Wheatley,ENG,FW,Manchester Utd,18,2006,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ben White,ENG,DF,Arsenal,26,1997,34,32,2740,30.4,4,4,8,4,0,0,8,0,1.0,1.0,3.2,4.2,40,172,151,0.13,0.13,0.26,0.13,0.26,0.03,0.10,0.14,0.03,0.14
Joe White,ENG,MF,Newcastle Utd,21,2002,4,0,13,0.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,3,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Neco Williams,WAL,DF,Nott'ham Forest,23,2001,26,18,1637,18.2,0,1,1,0,0,0,4,0,0.8,0.8,1.6,2.5,48,47,86,0.00,0.05,0.05,0.00,0.05,0.04,0.09,0.13,0.04,0.13
Willian,BRA,FW,Fulham,35,1988,29,22,1945,21.6,4,2,6,2,2,2,1,0,5.1,3.6,3.9,7.5,89,150,179,0.19,0.09,0.28,0.09,0.19,0.24,0.18,0.42,0.16,0.35
Joe Willock,ENG,MF,Newcastle Utd,24,1999,9,5,419,4.7,1,0,1,1,0,0,0,0,0.8,0.8,0.6,1.4,16,17,26,0.21,0.00,0.21,0.21,0.21,0.17,0.12,0.30,0.17,0.30
Callum Wilson,ENG,FW,Newcastle Utd,32,1992,18,8,913,10.1,8,1,9,6,2,2,2,0,7.9,6.3,0.5,6.8,11,7,67,0.79,0.10,0.89,0.59,0.69,0.77,0.05,0.82,0.62,0.67
Harry Wilson,WAL,FW,Fulham,27,1997,32,15,1512,16.8,3,4,7,3,0,0,6,0,3.2,3.2,3.0,6.2,36,55,123,0.18,0.24,0.42,0.18,0.42,0.19,0.18,0.37,0.19,0.37
Yoane Wissa,COD,FW,Brentford,27,1996,31,28,2357,26.2,10,1,11,10,0,0,6,0,10.1,10.1,3.3,13.5,42,44,139,0.38,0.04,0.42,0.38,0.42,0.39,0.13,0.51,0.39,0.51
Chris Wood,NZL,FW,Nott'ham Forest,32,1991,28,17,1555,17.3,12,1,13,12,0,0,0,0,9.2,9.2,2.1,11.3,14,27,63,0.69,0.06,0.75,0.69,0.75,0.53,0.12,0.65,0.53,0.65
Cauley Woodrow,ENG,FW,Luton Town,29,1994,21,2,387,4.3,1,1,2,1,0,0,2,0,1.3,1.3,1.1,2.4,6,5,21,0.23,0.23,0.47,0.23,0.47,0.29,0.27,0.56,0.29,0.56
