Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def_3rd,Mid_3rd,Att_3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Marco Pellegrino,,DF,Milan,,,0.8,1.25,1.25,0.00,0.00,1.25,0.00,2.50,0.0,2.50,1.25,1.25,0.00,1.25,2.50,2.50,0.00
Pepín,EQG,MF,Monza,27.0,1996,2.7,2.22,0.37,0.37,1.48,0.37,0.74,1.48,50.0,0.74,1.85,0.74,1.11,0.00,2.22,2.22,0.00
Pedro Pereira,POR,DF,Monza,26.0,1998,8.1,1.48,0.86,1.11,0.37,0.00,0.62,1.60,38.5,0.99,1.85,0.25,1.60,0.49,1.98,1.98,0.00
Roberto Pereyra,ARG,FW,Udinese,33.0,1991,20.4,0.83,0.39,0.49,0.25,0.10,0.49,1.37,35.7,0.88,0.93,0.20,0.74,0.34,1.18,0.88,0.00
Nehuén Pérez,ARG,DF,Udinese,23.0,2000,33.0,1.97,1.33,1.15,0.76,0.06,1.06,1.27,83.3,0.21,1.48,0.73,0.76,1.24,3.21,4.45,0.03
Mattia Perin,ITA,GK,Juventus,31.0,1992,2.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00
Samuele Perisan,ITA,GK,Empoli,26.0,1997,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Matteo Pessina,ITA,MF,Monza,27.0,1997,31.8,1.32,0.72,0.60,0.63,0.09,0.69,1.42,48.9,0.72,0.91,0.35,0.57,0.79,2.11,1.23,0.03
Andrea Petagna,ITA,FW,Cagliari,28.0,1995,11.1,0.36,0.18,0.09,0.00,0.27,0.09,0.18,50.0,0.09,0.54,0.27,0.27,0.09,0.45,0.36,0.00
Giuseppe Pezzella,ITA,DF,Empoli,26.0,1997,9.4,2.55,1.49,1.91,0.53,0.11,2.02,2.77,73.1,0.74,1.49,0.64,0.85,0.11,2.66,2.66,0.00
Roberto Piccoli,ITA,FW,Empoli,23.0,2001,0.4,2.50,2.50,0.00,0.00,2.50,2.50,2.50,100.0,0.00,0.00,0.00,0.00,0.00,2.50,0.00,0.00
Roberto Piccoli,ITA,FW,Lecce,23.0,2001,13.5,0.74,0.44,0.22,0.37,0.15,0.07,0.30,25.0,0.22,1.26,0.07,1.19,0.22,0.96,1.04,0.00
Santiago Pierotti,ARG,MF,Lecce,23.0,2001,0.7,5.71,5.71,2.86,1.43,1.43,1.43,5.71,25.0,4.29,0.00,0.00,0.00,0.00,5.71,0.00,0.00
Niccolò Pierozzi,ITA,DF,Salernitana,22.0,2001,6.7,1.79,1.34,1.49,0.30,0.00,1.04,1.79,58.3,0.75,2.39,0.60,1.79,1.64,3.43,3.43,0.00
Andrea Pinamonti,ITA,FW,Sassuolo,24.0,1999,31.1,0.35,0.26,0.00,0.19,0.16,0.10,0.58,16.7,0.48,0.55,0.06,0.48,0.03,0.39,1.09,0.00
Lorenzo Pirola,ITA,DF,Salernitana,22.0,2002,19.6,1.58,0.92,0.92,0.66,0.00,0.66,1.28,52.0,0.61,2.04,1.33,0.71,0.97,2.55,4.08,0.05
Niccolò Pisilli,ITA,MF,Roma,19.0,2004,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Tommaso Pobega,ITA,MF,Milan,24.0,1999,3.3,4.24,2.42,3.33,0.91,0.00,1.52,3.03,50.0,1.52,2.42,0.61,1.82,1.82,6.06,2.12,0.00
Paul Pogba,FRA,MF,Juventus,31.0,1993,0.6,1.67,1.67,0.00,1.67,0.00,1.67,1.67,100.0,0.00,0.00,0.00,0.00,1.67,3.33,1.67,0.00
Matteo Politano,ITA,FW,Napoli,30.0,1993,23.2,0.82,0.34,0.34,0.30,0.17,0.47,1.42,33.3,0.95,0.30,0.00,0.30,0.47,1.29,0.43,0.00
Marin Pongračić,CRO,DF,Lecce,26.0,1997,31.8,1.19,0.85,0.57,0.60,0.03,0.60,0.79,76.0,0.19,1.07,0.72,0.35,1.35,2.55,3.58,0.03
Stefan Posch,AUT,DF,Bologna,26.0,1997,23.8,2.82,1.72,1.30,1.34,0.17,1.76,2.90,60.9,1.13,1.05,0.34,0.71,0.59,3.40,2.56,0.00
Matteo Prati,ITA,MF,Cagliari,20.0,2003,19.6,1.99,1.12,0.61,1.22,0.15,1.12,1.89,59.5,0.77,1.28,0.20,1.07,0.71,2.70,1.07,0.05
Ivan Provedel,ITA,GK,Lazio,30.0,1994,28.0,0.04,0.00,0.04,0.00,0.00,0.04,0.11,33.3,0.07,0.00,0.00,0.00,0.00,0.04,0.39,0.04
Christian Pulisic,USA,FW,Milan,25.0,1998,24.9,1.29,1.04,0.56,0.36,0.36,0.56,1.04,53.8,0.48,0.68,0.04,0.64,0.40,1.69,0.32,0.04
George Pușcaș,ROU,FW,Genoa,28.0,1996,2.1,0.00,0.00,0.00,0.00,0.00,0.00,1.43,0.0,1.43,0.48,0.00,0.48,0.00,0.00,0.48,0.00
Domingos Quina,POR,MF,Udinese,24.0,1999,0.1,10.0,10.0,10.0,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00
Adrien Rabiot,FRA,MF,Juventus,29.0,1995,26.7,1.95,1.27,0.75,1.01,0.19,1.12,1.61,69.8,0.49,0.86,0.19,0.67,0.94,2.88,1.16,0.00
Uroš Račić,SRB,MF,Sassuolo,26.0,1998,8.2,0.98,0.37,0.49,0.49,0.00,0.00,0.98,0.0,0.98,1.95,0.85,1.10,0.85,1.83,2.56,0.00
Nemanja Radonjić,SRB,MF,Torino,28.0,1996,4.2,0.24,0.24,0.00,0.00,0.24,0.24,0.71,33.3,0.48,0.71,0.00,0.71,0.00,0.24,0.00,0.00
Boris Radunović,SRB,GK,Cagliari,27.0,1996,7.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.14,0.14,0.14,0.29
Hamza Rafia,TUN,MF,Lecce,25.0,1999,12.3,3.09,2.28,0.81,2.03,0.24,0.98,2.28,42.9,1.30,1.87,0.08,1.79,0.89,3.98,0.98,0.00
Ylber Ramadani,ALB,MF,Lecce,28.0,1996,29.3,2.08,1.19,0.96,0.92,0.20,1.13,2.87,39.3,1.74,1.77,0.41,1.37,1.43,3.52,1.43,0.00
Luca Ranieri,ITA,DF,Fiorentina,25.0,1999,19.9,0.40,0.30,0.35,0.05,0.00,0.30,0.55,54.5,0.25,1.16,0.50,0.65,1.36,1.76,2.76,0.00
Filippo Ranocchia,ITA,MF,Empoli,22.0,2001,5.3,3.02,2.08,1.32,1.70,0.00,1.32,3.02,43.8,1.70,1.70,0.19,1.51,0.57,3.58,2.64,0.00
Giacomo Raspadori,ITA,FW,Napoli,24.0,2000,16.7,1.20,0.60,0.36,0.54,0.30,0.30,0.78,38.5,0.48,0.90,0.06,0.84,0.18,1.38,0.42,0.00
Federico Ravaglia,ITA,GK,Bologna,24.0,1999,4.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00
Tijjani Reijnders,NED,MF,Milan,25.0,1998,27.3,1.50,0.84,0.37,1.03,0.11,0.66,1.43,46.2,0.77,0.81,0.22,0.59,0.51,2.01,0.88,0.00
Reinier,BRA,MF,Frosinone,22.0,2002,10.9,1.93,0.92,0.55,1.10,0.28,0.46,1.56,29.4,1.10,1.93,0.37,1.56,0.92,2.84,0.46,0.00
Mateo Retegui,ITA,FW,Genoa,25.0,1999,21.7,0.65,0.41,0.28,0.28,0.09,0.23,0.78,29.4,0.55,0.65,0.09,0.55,0.00,0.65,1.06,0.00
Samuele Ricci,ITA,MF,Torino,22.0,2001,22.6,1.15,0.58,0.53,0.44,0.18,0.49,0.75,64.7,0.27,0.80,0.09,0.71,0.88,2.04,0.97,0.00
Ricardo Rodríguez,SUI,DF,Torino,31.0,1992,28.5,1.47,0.81,0.67,0.74,0.07,0.91,1.51,60.5,0.60,0.63,0.28,0.35,0.77,2.25,2.18,0.07
Alessio Romagnoli,ITA,DF,Lazio,29.0,1995,23.8,0.88,0.59,0.50,0.38,0.00,0.59,0.84,70.0,0.25,1.09,0.71,0.38,0.88,1.76,4.37,0.00
Simone Romagnoli,ITA,DF,Frosinone,34.0,1990,27.4,1.20,0.51,0.77,0.40,0.04,0.47,0.66,72.2,0.18,1.64,1.13,0.51,1.02,2.23,5.00,0.00
Luka Romero,ARG,FW,Milan,19.0,2004,1.0,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.0,3.00,2.00,0.00,2.00,0.00,0.00,0.00,0.00
Marten de Roon,NED,MF,Atalanta,33.0,1991,26.9,2.83,1.49,1.30,1.12,0.41,1.26,2.94,43.0,1.67,1.30,0.33,0.97,1.38,4.20,1.93,0.00
Nicolò Rovella,ITA,MF,Lazio,22.0,2001,13.1,2.90,1.83,1.53,1.07,0.31,1.22,2.60,47.1,1.37,1.91,0.38,1.53,1.60,4.50,2.06,0.00
Amir Rrahmani,KVX,DF,Napoli,30.0,1994,25.9,1.12,0.89,0.58,0.46,0.08,0.58,1.12,51.7,0.54,0.81,0.31,0.50,0.73,1.85,3.20,0.00
Ruan,BRA,DF,Sassuolo,24.0,1999,16.2,1.54,0.93,0.68,0.62,0.25,0.62,1.11,55.6,0.49,1.05,0.93,0.12,1.42,2.96,3.77,0.12
Daniele Rugani,ITA,DF,Juventus,29.0,1994,11.3,0.80,0.62,0.44,0.27,0.09,0.27,0.35,75.0,0.09,0.88,0.35,0.53,0.62,1.42,3.27,0.00
Matteo Ruggeri,ITA,DF,Atalanta,21.0,2002,24.8,1.05,0.52,0.52,0.28,0.24,0.56,1.09,51.9,0.52,1.61,0.12,1.49,0.89,1.94,1.65,0.00
Mário Rui,POR,DF,Napoli,32.0,1991,13.4,2.01,1.12,1.27,0.37,0.37,1.04,1.57,66.7,0.52,1.27,0.15,1.12,1.12,3.13,1.42,0.00
Stefano Sabelli,ITA,DF,Genoa,31.0,1993,25.8,1.82,0.85,1.05,0.66,0.12,0.58,1.71,34.1,1.12,1.01,0.19,0.81,0.89,2.71,1.24,0.00
Alexis Saelemaekers,BEL,FW,Bologna,24.0,1999,18.7,1.50,1.07,0.64,0.64,0.21,0.59,1.28,45.8,0.70,0.64,0.05,0.59,0.53,2.03,0.53,0.05
Lazar Samardzic,SRB,MF,Udinese,22.0,2002,22.4,1.34,0.63,0.67,0.54,0.13,0.49,1.38,35.5,0.89,0.80,0.22,0.58,0.45,1.79,0.98,0.00
Junior Sambia,FRA,DF,Salernitana,27.0,1996,7.7,1.17,0.39,0.78,0.00,0.39,0.52,1.04,50.0,0.52,0.91,0.52,0.39,0.91,2.08,2.73,0.00
Antonio Sanabria,PAR,FW,Torino,28.0,1996,21.3,0.75,0.66,0.19,0.42,0.14,0.19,0.42,44.4,0.23,0.28,0.05,0.23,0.23,0.99,0.56,0.00
Renato Sanches,POR,MF,Roma,26.0,1997,1.6,1.25,0.63,0.63,0.63,0.00,1.25,1.88,66.7,0.63,1.25,0.00,1.25,0.00,1.25,0.63,0.00
Alexis Sánchez,CHI,FW,Inter,35.0,1988,6.9,0.87,0.72,0.00,0.72,0.14,0.14,0.43,33.3,0.29,0.43,0.00,0.43,0.14,1.01,0.29,0.00
Alex Sandro,BRA,DF,Juventus,33.0,1991,7.2,1.53,0.83,0.69,0.83,0.00,0.56,0.69,80.0,0.14,1.81,0.97,0.83,1.67,3.19,2.64,0.00
Nicola Sansone,ITA,FW,Lecce,32.0,1991,8.0,1.25,0.75,0.75,0.25,0.25,0.50,1.88,26.7,1.38,0.88,0.13,0.75,0.50,1.75,0.63,0.25
Riccardo Saponara,ITA,FW,Hellas Verona,32.0,1991,3.8,0.79,0.26,0.53,0.00,0.26,0.26,1.84,14.3,1.58,1.05,0.00,1.05,0.00,0.79,0.53,0.00
Saba Sazonov,GEO,DF,Torino,22.0,2002,4.0,2.25,1.75,1.00,1.25,0.00,0.75,0.75,100.0,0.00,2.00,1.25,0.75,0.75,3.00,5.50,0.00
Giorgio Scalvini,ITA,DF,Atalanta,20.0,2003,24.7,1.98,1.26,1.09,0.69,0.20,0.73,1.46,50.0,0.73,1.70,0.65,1.05,2.06,4.05,2.59,0.00
Gianluca Scamacca,ITA,FW,Atalanta,25.0,1999,12.8,1.17,0.70,0.31,0.39,0.47,0.55,1.02,53.8,0.47,0.55,0.08,0.47,0.16,1.33,0.63,0.00
Perr Schuurs,NED,DF,Torino,24.0,1999,8.6,2.33,1.40,1.28,0.93,0.12,0.35,1.05,33.3,0.70,1.16,0.23,0.93,1.05,3.37,2.67,0.00
Simone Scuffet,ITA,GK,Cagliari,27.0,1996,27.0,0.04,0.00,0.04,0.00,0.00,0.04,0.04,100.0,0.00,0.04,0.00,0.04,0.04,0.07,0.33,0.00
Demba Seck,SEN,MF,Torino,23.0,2001,4.7,1.06,0.64,0.21,0.85,0.00,0.64,0.85,75.0,0.21,0.21,0.00,0.21,0.21,1.28,0.00,0.00
Demba Seck,SEN,FW,Frosinone,23.0,2001,3.3,2.12,1.21,0.61,0.91,0.61,1.21,1.52,80.0,0.30,0.91,0.00,0.91,0.30,2.42,0.30,0.00
Nikola Sekulov,ITA,FW,Juventus,22.0,2002,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Vivaldo Semedo,POR,FW,Udinese,19.0,2005,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Stefano Sensi,ITA,MF,Inter,28.0,1995,0.3,0.00,0.00,0.00,0.00,0.00,0.00,3.33,0.0,3.33,3.33,0.00,3.33,3.33,3.33,0.00,0.00
Suat Serdar,GER,MF,Hellas Verona,27.0,1997,14.5,2.90,2.21,1.45,1.24,0.21,1.24,2.62,47.4,1.38,1.38,0.41,0.97,1.17,4.07,1.59,0.07
Stephan El Shaarawy,ITA,FW,Roma,31.0,1992,17.9,0.95,0.50,0.61,0.22,0.11,0.22,0.73,30.8,0.50,0.50,0.22,0.28,0.67,1.62,0.78,0.11
Eldor Shomurodov,UZB,FW,Cagliari,28.0,1995,8.7,1.03,0.46,0.23,0.57,0.23,0.57,0.92,62.5,0.34,0.46,0.00,0.46,0.34,1.38,0.23,0.00
Steven Shpendi,ALB,FW,Empoli,20.0,2003,4.4,0.00,0.00,0.00,0.00,0.00,0.00,0.91,0.0,0.91,0.45,0.23,0.23,0.23,0.23,0.00,0.00
Marco Silvestri,ITA,GK,Udinese,33.0,1991,17.0,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.0,0.18,0.06,0.00,0.06,0.00,0.00,0.29,0.18
Giovanni Simeone,ARG,FW,Napoli,28.0,1995,7.4,1.35,0.41,0.14,0.41,0.81,0.41,1.62,25.0,1.22,1.22,0.00,1.22,0.14,1.49,0.68,0.00
Jan-Carlo Simic,SRB,DF,Milan,19.0,2005,1.6,0.63,0.63,0.63,0.00,0.00,0.00,0.00,,0.00,3.13,2.50,0.63,0.00,0.63,1.88,0.00
Leo Skiri Østigård,NOR,DF,Napoli,24.0,1999,15.1,1.39,0.66,0.79,0.53,0.07,0.33,0.60,55.6,0.26,0.93,0.60,0.33,0.93,2.32,3.51,0.00
Łukasz Skorupski,POL,GK,Bologna,32.0,1991,30.0,0.07,0.07,0.07,0.00,0.00,0.07,0.10,66.7,0.03,0.00,0.00,0.00,0.00,0.07,0.33,0.10
Chris Smalling,ENG,DF,Roma,34.0,1989,4.3,0.23,0.23,0.23,0.00,0.00,0.23,0.93,25.0,0.70,1.40,1.16,0.23,1.16,1.40,1.86,0.00
Andrea Sodero,ITA,MF,Empoli,19.0,2004,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ola Solbakken,NOR,FW,Roma,25.0,1998,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Yann Sommer,SUI,GK,Inter,35.0,1988,32.0,0.06,0.03,0.06,0.00,0.00,0.06,0.06,100.0,0.00,0.03,0.00,0.03,0.00,0.06,0.19,0.03
Brandon Soppy,FRA,DF,Torino,22.0,2002,2.0,1.00,1.00,0.50,0.50,0.00,1.00,3.00,33.3,2.00,1.00,0.00,1.00,0.00,1.00,1.50,0.50
Alessandro Sorrentino,ITA,GK,Monza,22.0,2002,4.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Riccardo Sottil,ITA,FW,Fiorentina,24.0,1999,12.3,0.81,0.41,0.41,0.08,0.33,0.24,0.65,37.5,0.41,0.98,0.00,0.98,0.16,0.98,0.16,0.00
Matìas Soulé,ARG,FW,Frosinone,21.0,2003,30.8,1.20,0.78,0.39,0.45,0.36,0.49,1.07,45.5,0.58,1.07,0.10,0.97,0.49,1.69,0.29,0.00
Djed Spence,ENG,DF,Genoa,23.0,2000,6.7,1.64,1.04,1.34,0.30,0.00,0.60,0.75,80.0,0.15,2.39,0.45,1.94,0.90,2.54,2.54,0.00
Leonardo Spinazzola,ITA,DF,Roma,31.0,1993,14.6,1.03,0.48,0.68,0.34,0.00,0.55,1.23,44.4,0.68,0.55,0.14,0.41,0.21,1.23,1.03,0.00
Marco Sportiello,ITA,GK,Milan,31.0,1992,4.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00
Trivante Stewart,JAM,FW,Salernitana,24.0,2000,1.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.91,0.00,0.91,0.00,0.00,0.00,0.00
Gabriel Strefezza,BRA,FW,Lecce,27.0,1997,12.4,1.94,1.37,0.65,0.56,0.73,1.13,1.61,70.0,0.48,1.37,0.00,1.37,0.56,2.50,0.89,0.00
Kevin Strootman,NED,MF,Genoa,34.0,1990,12.0,2.75,1.50,1.08,1.42,0.25,1.25,2.42,51.7,1.17,1.58,0.42,1.17,0.33,3.08,1.67,0.00
Isaac Success,NGA,FW,Udinese,28.0,1996,8.6,0.70,0.47,0.00,0.58,0.12,0.12,0.23,50.0,0.12,0.70,0.12,0.58,0.12,0.81,1.16,0.00
Ibrahim Sulemana,GHA,MF,Cagliari,20.0,2003,12.2,2.46,1.07,1.07,1.07,0.33,1.31,2.05,64.0,0.74,1.97,0.41,1.56,0.57,3.03,1.64,0.00
Tomáš Suslov,SVK,MF,Hellas Verona,21.0,2002,20.9,1.77,1.20,0.53,0.86,0.38,0.57,2.01,28.6,1.44,0.67,0.00,0.67,0.24,2.01,0.38,0.00
Mile Svilar,SRB,GK,Roma,24.0,1999,11.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.09
Karol Świderski,POL,FW,Hellas Verona,27.0,1997,4.7,1.28,0.64,0.21,0.64,0.43,0.43,0.64,66.7,0.21,1.28,0.85,0.43,0.21,1.49,1.49,0.00
Wojciech Szczęsny,POL,GK,Juventus,34.0,1990,32.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.03,0.03,0.34,0.06
Przemysław Szymiński,POL,MF,Frosinone,29.0,1994,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,10.0,10.0,0.00,0.00,0.00,0.00,0.00
Adrien Tameze,CMR,DF,Torino,30.0,1994,21.1,1.42,0.71,0.43,0.85,0.14,0.66,1.52,43.8,0.85,1.04,0.43,0.62,2.09,3.51,1.18,0.05
Elayis Tavsan,NED,MF,Hellas Verona,23.0,2001,0.4,0.00,0.00,0.00,0.00,0.00,0.00,2.50,0.0,2.50,0.00,0.00,0.00,0.00,0.00,2.50,0.00
Loum Tchaouna,FRA,FW,Salernitana,20.0,2003,19.3,0.83,0.36,0.26,0.52,0.05,0.47,0.98,47.4,0.52,0.93,0.05,0.88,0.21,1.04,0.73,0.05
Jackson Tchatchoua,BEL,DF,Hellas Verona,22.0,2001,16.9,2.07,1.36,1.36,0.65,0.06,1.30,2.60,50.0,1.30,0.95,0.41,0.53,1.30,3.37,2.60,0.12
Filippo Terracciano,ITA,DF,Hellas Verona,21.0,2003,14.4,2.08,1.32,1.60,0.42,0.07,1.18,2.15,54.8,0.97,1.67,0.42,1.25,1.39,3.47,1.18,0.00
Filippo Terracciano,ITA,DF,Milan,21.0,2003,0.1,0.00,0.00,0.00,0.00,0.00,0.00,20.0,0.0,20.0,30.0,0.00,30.0,0.00,0.00,0.00,0.00
Pietro Terracciano,ITA,GK,Fiorentina,34.0,1990,30.0,0.03,0.03,0.03,0.00,0.00,0.03,0.10,33.3,0.07,0.03,0.00,0.03,0.00,0.03,0.20,0.00
Florian Thauvin,FRA,FW,Udinese,31.0,1993,19.0,0.37,0.21,0.11,0.21,0.05,0.21,0.68,30.8,0.47,0.47,0.05,0.42,0.16,0.53,0.11,0.00
Malick Thiaw,GER,DF,Milan,22.0,2001,15.9,1.70,1.07,0.82,0.75,0.13,0.50,1.13,44.4,0.63,1.32,0.69,0.63,0.75,2.45,3.02,0.00
Morten Thorsby,NOR,MF,Genoa,27.0,1996,9.6,1.56,1.15,0.73,0.63,0.21,0.63,1.04,60.0,0.42,1.77,0.31,1.46,0.42,1.98,1.56,0.00
Kristian Thorstvedt,NOR,MF,Sassuolo,25.0,1999,23.6,1.48,0.81,0.25,1.02,0.21,0.81,1.57,51.4,0.76,0.85,0.34,0.51,0.85,2.33,1.40,0.00
Marcus Thuram,FRA,FW,Inter,26.0,1997,26.9,0.82,0.56,0.30,0.33,0.19,0.15,0.48,30.8,0.33,0.93,0.11,0.82,0.15,0.97,0.67,0.00
Antonio Tikvić,CRO,DF,Udinese,20.0,2004,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Jeremy Toljan,GER,DF,Sassuolo,29.0,1994,21.0,0.62,0.48,0.38,0.19,0.05,0.43,0.71,60.0,0.29,0.76,0.19,0.57,0.71,1.33,2.14,0.05
Rafael Tolói,ITA,DF,Atalanta,33.0,1990,7.9,1.65,0.63,0.63,0.38,0.63,1.14,2.15,52.9,1.01,0.76,0.51,0.25,1.14,2.78,2.66,0.00
Fikayo Tomori,ENG,DF,Milan,26.0,1997,20.1,1.84,1.04,1.34,0.35,0.15,0.90,1.39,64.3,0.50,1.49,1.04,0.45,1.14,2.99,3.23,0.05
Ahmed Touba,ALG,DF,Lecce,26.0,1998,3.1,1.94,1.29,0.97,0.97,0.00,0.97,1.29,75.0,0.32,1.29,0.97,0.32,2.26,4.19,6.45,0.00
Chaka Traorè,CIV,FW,Milan,19.0,2004,0.2,10.0,5.00,10.0,0.00,0.00,5.00,10.0,50.0,5.00,5.00,5.00,0.00,0.00,10.0,0.00,0.00
Stefano Turati,ITA,GK,Frosinone,22.0,2001,30.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.10
Kacper Urbanski,POL,FW,Bologna,19.0,2004,8.4,1.67,1.07,0.48,1.19,0.00,0.71,1.43,50.0,0.71,1.43,0.00,1.43,0.36,2.02,1.67,0.00
Emanuele Valeri,ITA,DF,Frosinone,25.0,1998,9.1,1.65,1.43,0.99,0.55,0.11,1.10,1.87,58.8,0.77,0.88,0.22,0.66,0.66,2.31,1.65,0.00
Johan Vásquez,MEX,DF,Genoa,25.0,1998,27.7,1.73,1.16,1.26,0.40,0.07,1.16,1.70,68.1,0.54,1.73,0.90,0.83,1.44,3.18,3.54,0.00
Matías Vecino,URU,MF,Lazio,32.0,1991,10.7,2.34,1.40,0.93,1.40,0.00,1.31,2.34,56.0,1.03,1.40,0.28,1.12,0.93,3.27,1.50,0.00
Lorenzo Venuti,ITA,DF,Lecce,29.0,1995,3.4,1.47,0.88,1.18,0.29,0.00,1.47,2.65,55.6,1.18,1.18,0.88,0.29,1.47,2.94,3.53,0.00
Simone Verdi,ITA,FW,Torino,31.0,1992,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Emanuel Vignato,ITA,MF,Salernitana,23.0,2000,1.6,1.88,0.63,1.25,0.63,0.00,0.63,1.25,50.0,0.63,0.00,0.00,0.00,0.00,1.88,1.25,0.00
Samuele Vignato,ITA,MF,Monza,20.0,2004,3.8,1.58,1.05,0.53,0.79,0.26,0.53,0.79,66.7,0.26,0.53,0.00,0.53,0.26,1.84,0.26,0.00
Matías Viña,URU,DF,Sassuolo,26.0,1997,11.3,3.01,1.86,1.95,0.62,0.44,1.77,3.19,55.6,1.42,1.06,0.18,0.88,0.80,3.81,3.01,0.00
Rúben Vinagre,POR,FW,Hellas Verona,25.0,1999,1.3,1.54,0.00,0.00,0.00,1.54,0.77,0.77,100.0,0.00,0.77,0.77,0.00,0.77,2.31,1.54,0.00
Nicolas Viola,ITA,MF,Cagliari,34.0,1989,12.1,1.07,0.74,0.17,0.66,0.25,0.58,1.32,43.8,0.74,0.66,0.00,0.66,0.17,1.24,0.41,0.00
Mattia Viti,ITA,DF,Sassuolo,22.0,2002,9.9,2.32,1.52,1.31,0.71,0.30,0.91,2.02,45.0,1.11,1.92,1.01,0.91,0.71,3.03,4.44,0.00
Vitinha,POR,FW,Genoa,24.0,2000,2.2,0.91,0.91,0.45,0.00,0.45,0.45,0.45,100.0,0.00,0.91,0.00,0.91,0.00,0.91,0.91,0.00
Dušan Vlahović,SRB,FW,Juventus,24.0,2000,23.1,0.35,0.22,0.00,0.22,0.13,0.17,0.39,44.4,0.22,0.17,0.09,0.09,0.04,0.39,0.43,0.00
Nikola Vlašić,CRO,MF,Torino,26.0,1997,28.7,0.98,0.56,0.21,0.49,0.28,0.14,1.05,13.3,0.91,0.91,0.24,0.66,0.38,1.36,0.56,0.00
Alessandro Vogliacco,ITA,DF,Genoa,25.0,1998,9.7,1.86,1.13,1.03,0.72,0.10,1.03,1.34,76.9,0.31,1.44,0.82,0.62,2.58,4.43,2.58,0.10
Mërgim Vojvoda,KVX,DF,Torino,29.0,1995,12.4,0.97,0.40,0.32,0.40,0.24,0.73,1.13,64.3,0.40,0.73,0.08,0.65,0.89,1.85,1.94,0.00
Cristian Volpato,ITA,MF,Sassuolo,20.0,2003,6.1,2.62,1.31,1.48,0.98,0.16,1.48,3.93,37.5,2.46,1.15,0.00,1.15,0.16,2.79,0.66,0.00
Stefan de Vrij,NED,DF,Inter,32.0,1992,15.6,1.03,0.77,0.71,0.26,0.06,0.38,0.77,50.0,0.38,1.15,0.51,0.64,1.47,2.50,2.88,0.00
Walace,BRA,MF,Udinese,29.0,1995,32.0,1.81,1.25,1.03,0.78,0.00,1.00,2.13,47.1,1.13,1.13,0.16,0.97,1.16,2.97,1.91,0.03
Sebastian Walukiewicz,POL,DF,Empoli,24.0,2000,22.0,1.73,1.23,1.45,0.27,0.00,1.27,1.82,70.0,0.55,2.09,1.36,0.73,0.68,2.41,5.45,0.00
Timothy Weah,USA,DF,Juventus,24.0,2000,11.8,2.29,1.69,1.36,0.68,0.25,1.27,1.69,75.0,0.42,0.93,0.08,0.85,0.42,2.71,1.10,0.00
Shon Weissman,ISR,FW,Salernitana,28.0,1996,4.3,0.93,0.70,0.47,0.00,0.47,0.00,0.93,0.0,0.93,0.23,0.00,0.23,0.70,1.63,0.93,0.00
Mateusz Wieteska,POL,DF,Cagliari,27.0,1997,10.2,1.37,1.08,0.88,0.29,0.20,0.29,0.88,33.3,0.59,0.88,0.39,0.49,1.37,2.75,4.41,0.00
